,target
9818,0
9819,1
9820,2
9821,3
9822,4
9823,5
9824,6
9825,7
9826,8
9827,9
9828,0
9829,1
9830,2
9831,3
9832,4
9833,5
9834,6
9835,7
9836,8
9837,9
9838,0
9839,1
9840,2
9841,3
9842,4
9843,5
9844,6
9845,7
9846,8
9847,9
9848,0
9849,1
9850,2
9851,3
9852,4
9853,5
9854,6
9855,7
9856,8
9857,9
9858,0
9859,1
9860,2
9861,3
9862,4
9863,5
9864,6
9865,7
9866,8
9867,9
9868,0
9869,1
9870,2
9871,3
9872,4
9873,5
9874,6
9875,7
9876,8
9877,9
9878,0
9879,1
9880,2
9881,3
9882,4
9883,5
9884,6
9885,7
9886,8
9887,9
9888,0
9889,1
9890,2
9891,3
9892,4
9893,5
9894,6
9895,7
9896,8
9897,9
9898,0
9899,1
9900,2
9901,3
9902,4
9903,5
9904,6
9905,7
9906,8
9907,9
9908,0
9909,1
9910,2
9911,3
9912,4
9913,5
9914,6
9915,7
9916,8
9917,9
9918,0
9919,1
9920,2
9921,3
9922,4
9923,5
9924,6
9925,7
9926,8
9927,9
9928,0
9929,0
9930,1
9931,2
9932,3
9933,4
9934,5
9935,6
9936,7
9937,8
9938,9
9939,0
9940,1
9941,2
9942,3
9943,4
9944,5
9945,6
9946,7
9947,8
9948,9
9949,0
9950,1
9951,2
9952,3
9953,4
9954,5
9955,6
9956,7
9957,8
9958,9
9959,0
9960,1
9961,2
9962,3
9963,4
9964,5
9965,6
9966,7
9967,8
9968,9
9969,0
9970,1
9971,2
9972,3
9973,4
9974,5
9975,6
9976,7
9977,8
9978,9
9979,0
9980,0
9981,1
9982,2
9983,3
9984,4
9985,5
9986,6
9987,7
9988,8
9989,9
9990,0
9991,1
9992,2
9993,3
9994,4
9995,5
9996,6
9997,7
9998,8
9999,9
10000,0
10001,1
10002,2
10003,3
10004,4
10005,5
10006,6
10007,7
10008,8
10009,9
10010,0
10011,1
10012,2
10013,3
10014,4
10015,5
10016,6
10017,7
10018,8
10019,9
10020,0
10021,1
10022,2
10023,3
10024,4
10025,5
10026,6
10027,7
10028,8
10029,9
10030,0
10031,1
10032,2
10033,3
10034,4
10035,5
10036,6
10037,7
10038,8
10039,9
10040,0
10041,1
10042,2
10043,3
10044,4
10045,5
10046,6
10047,7
10048,8
10049,9
10050,0
10051,1
10052,2
10053,3
10054,4
10055,5
10056,6
10057,7
10058,8
10059,9
10060,0
10061,1
10062,2
10063,3
10064,4
10065,5
10066,6
10067,7
10068,8
10069,9
10070,0
10071,1
10072,2
10073,3
10074,4
10075,5
10076,6
10077,7
10078,8
10079,9
10080,0
10081,1
10082,2
10083,3
10084,4
10085,5
10086,6
10087,7
10088,8
10089,9
10090,0
10091,1
10092,2
10093,3
10094,4
10095,5
10096,6
10097,7
10098,8
10099,9
10100,0
10101,1
10102,2
10103,3
10104,4
10105,5
10106,6
10107,7
10108,8
10109,9
10110,0
10111,1
10112,2
10113,3
10114,4
10115,5
10116,6
10117,7
10118,8
10119,9
10120,0
10121,1
10122,2
10123,3
10124,4
10125,5
10126,6
10127,7
10128,8
10129,9
10130,0
10131,1
10132,2
10133,3
10134,4
10135,5
10136,6
10137,7
10138,8
10139,9
10140,0
10141,1
10142,2
10143,3
10144,4
10145,5
10146,6
10147,7
10148,8
10149,9
10150,0
10151,1
10152,2
10153,3
10154,4
10155,5
10156,6
10157,7
10158,8
10159,9
10160,0
10161,1
10162,2
10163,3
10164,4
10165,5
10166,6
10167,7
10168,8
10169,9
10170,0
10171,1
10172,2
10173,3
10174,4
10175,5
10176,6
10177,7
10178,8
10179,9
10180,0
10181,1
10182,2
10183,3
10184,4
10185,5
10186,6
10187,7
10188,8
10189,9
10190,0
10191,1
10192,2
10193,3
10194,4
10195,5
10196,6
10197,7
10198,8
10199,9
10200,0
10201,1
10202,2
10203,3
10204,4
10205,5
10206,6
10207,7
10208,8
10209,9
10210,0
10211,1
10212,2
10213,3
10214,4
10215,5
10216,6
10217,7
10218,8
10219,9
10220,0
10221,1
10222,2
10223,3
10224,4
10225,5
10226,6
10227,7
10228,8
10229,9
10230,0
10231,1
10232,2
10233,3
10234,4
10235,5
10236,6
10237,7
10238,8
10239,9
10240,0
10241,1
10242,2
10243,3
10244,4
10245,5
10246,6
10247,7
10248,8
10249,9
10250,0
10251,1
10252,2
10253,3
10254,4
10255,5
10256,6
10257,7
10258,8
10259,9
10260,0
10261,1
10262,2
10263,3
10264,4
10265,5
10266,6
10267,7
10268,8
10269,9
10270,0
10271,1
10272,2
10273,3
10274,4
10275,5
10276,6
10277,7
10278,8
10279,9
10280,0
10281,1
10282,2
10283,3
10284,4
10285,5
10286,6
10287,7
10288,8
10289,9
10290,0
10291,1
10292,2
10293,3
10294,4
10295,5
10296,6
10297,7
10298,8
10299,9
10300,0
10301,1
10302,2
10303,3
10304,4
10305,5
10306,6
10307,7
10308,8
10309,9
10310,0
10311,1
10312,2
10313,3
10314,4
10315,5
10316,6
10317,7
10318,8
10319,9
10320,0
10321,1
10322,2
10323,3
10324,4
10325,5
10326,6
10327,7
10328,8
10329,9
10330,0
10331,1
10332,2
10333,3
10334,4
10335,5
10336,6
10337,7
10338,8
10339,9
10340,0
10341,1
10342,2
10343,3
10344,4
10345,5
10346,6
10347,7
10348,8
10349,9
10350,0
10351,1
10352,2
10353,3
10354,4
10355,5
10356,6
10357,7
10358,8
10359,9
10360,0
10361,1
10362,2
10363,3
10364,4
10365,5
10366,6
10367,7
10368,8
10369,9
10370,0
10371,1
10372,2
10373,3
10374,4
10375,5
10376,6
10377,7
10378,8
10379,9
10380,0
10381,1
10382,2
10383,3
10384,4
10385,5
10386,6
10387,7
10388,8
10389,9
10390,0
10391,1
10392,2
10393,3
10394,4
10395,5
10396,6
10397,7
10398,8
10399,9
10400,0
10401,1
10402,2
10403,3
10404,4
10405,5
10406,6
10407,7
10408,8
10409,9
10410,0
10411,1
10412,2
10413,3
10414,4
10415,5
10416,6
10417,7
10418,8
10419,9
10420,0
10421,1
10422,2
10423,3
10424,4
10425,5
10426,6
10427,7
10428,8
10429,9
10430,0
10431,1
10432,2
10433,3
10434,4
10435,5
10436,6
10437,7
10438,8
10439,9
10440,0
10441,1
10442,2
10443,3
10444,4
10445,5
10446,6
10447,7
10448,8
10449,9
10450,0
10451,1
10452,2
10453,3
10454,4
10455,5
10456,6
10457,7
10458,8
10459,9
10460,0
10461,1
10462,2
10463,3
10464,4
10465,5
10466,6
10467,7
10468,8
10469,9
10470,0
10471,1
10472,2
10473,3
10474,4
10475,5
10476,6
10477,7
10478,8
10479,9
10480,0
10481,1
10482,2
10483,3
10484,4
10485,5
10486,6
10487,7
10488,8
10489,9
10490,0
10491,1
10492,2
10493,3
10494,4
10495,5
10496,6
10497,7
10498,8
10499,9
10500,0
10501,1
10502,2
10503,3
10504,4
10505,5
10506,6
10507,7
10508,8
10509,9
10510,0
10511,1
10512,2
10513,3
10514,4
10515,5
10516,6
10517,7
10518,8
10519,9
10520,0
10521,1
10522,2
10523,3
10524,4
10525,5
10526,6
10527,7
10528,8
10529,9
10530,0
10531,1
10532,2
10533,3
10534,4
10535,5
10536,6
10537,7
10538,8
10539,9
10540,0
10541,1
10542,2
10543,3
10544,4
10545,5
10546,6
10547,7
10548,8
10549,9
10550,0
10551,1
10552,2
10553,3
10554,4
10555,5
10556,6
10557,7
10558,8
10559,9
10560,0
10561,1
10562,2
10563,3
10564,4
10565,5
10566,6
10567,7
10568,8
10569,9
10570,0
10571,1
10572,2
10573,3
10574,4
10575,5
10576,6
10577,7
10578,8
10579,9
10580,0
10581,1
10582,2
10583,3
10584,4
10585,5
10586,6
10587,7
10588,8
10589,9
10590,0
10591,1
10592,2
10593,3
10594,4
10595,5
10596,6
10597,7
10598,8
10599,9
10600,0
10601,1
10602,2
10603,3
10604,4
10605,5
10606,6
10607,7
10608,8
10609,9
10610,0
10611,1
10612,2
10613,3
10614,4
10615,5
10616,6
10617,7
10618,8
10619,9
10620,0
10621,1
10622,2
10623,3
10624,4
10625,5
10626,6
10627,7
10628,8
10629,9
10630,0
10631,1
10632,2
10633,3
10634,4
10635,5
10636,6
10637,7
10638,8
10639,9
10640,0
10641,1
10642,2
10643,3
10644,4
10645,5
10646,6
10647,7
10648,8
10649,9
10650,0
10651,1
10652,2
10653,3
10654,4
10655,5
10656,6
10657,7
10658,8
10659,9
10660,0
10661,1
10662,2
10663,3
10664,4
10665,5
10666,6
10667,7
10668,8
10669,9
10670,0
10671,1
10672,2
10673,3
10674,4
10675,5
10676,6
10677,7
10678,8
10679,9
10680,0
10681,1
10682,2
10683,3
10684,4
10685,5
10686,6
10687,7
10688,8
10689,9
10690,0
10691,1
10692,2
10693,3
10694,4
10695,5
10696,6
10697,7
10698,8
10699,9
10700,0
10701,1
10702,2
10703,3
10704,4
10705,5
10706,6
10707,7
10708,8
10709,9
10710,0
10711,1
10712,2
10713,3
10714,4
10715,5
10716,6
10717,7
10718,8
10719,9
10720,0
10721,1
10722,2
10723,3
10724,4
10725,5
10726,6
10727,7
10728,8
10729,9
10730,0
10731,1
10732,2
10733,3
10734,4
10735,5
10736,6
10737,7
10738,8
10739,9
10740,0
10741,1
10742,2
10743,3
10744,4
10745,5
10746,6
10747,7
10748,8
10749,9
10750,0
10751,1
10752,2
10753,3
10754,4
10755,5
10756,6
10757,7
10758,8
10759,9
10760,0
10761,1
10762,2
10763,3
10764,4
10765,5
10766,6
10767,7
10768,8
10769,9
10770,0
10771,1
10772,2
10773,3
10774,4
10775,5
10776,6
10777,7
10778,8
10779,9
10780,0
10781,1
10782,2
10783,3
10784,4
10785,5
10786,6
10787,7
10788,8
10789,9
10790,0
10791,1
10792,2
10793,3
10794,4
10795,5
10796,6
10797,7
10798,8
10799,9
10800,0
10801,1
10802,2
10803,3
10804,4
10805,5
10806,6
10807,7
10808,8
10809,9
10810,0
10811,1
10812,2
10813,3
10814,4
10815,5
10816,6
10817,7
10818,8
10819,9
10820,0
10821,1
10822,2
10823,3
10824,4
10825,5
10826,6
10827,7
10828,8
10829,9
10830,0
10831,1
10832,2
10833,3
10834,4
10835,5
10836,6
10837,7
10838,8
10839,9
10840,0
10841,1
10842,2
10843,3
10844,4
10845,5
10846,6
10847,7
10848,8
10849,9
10850,0
10851,1
10852,2
10853,3
10854,4
10855,5
10856,6
10857,7
10858,8
10859,9
10860,0
10861,1
10862,2
10863,3
10864,4
10865,5
10866,6
10867,7
10868,8
10869,9
10870,0
10871,1
10872,2
10873,3
10874,4
10875,5
10876,6
10877,7
10878,8
10879,9
10880,0
10881,1
10882,2
10883,3
10884,4
10885,5
10886,6
10887,7
10888,8
10889,9
10890,0
10891,1
10892,2
10893,3
10894,4
10895,5
10896,6
10897,7
10898,8
10899,9
10900,0
10901,1
10902,2
10903,3
10904,4
10905,5
10906,6
10907,7
10908,8
10909,9
10910,0
10911,1
10912,2
10913,3
10914,4
10915,5
10916,6
10917,7
10918,8
10919,9
10920,0
10921,1
10922,2
10923,3
10924,4
10925,5
10926,6
10927,7
10928,8
10929,9
10930,0
10931,1
10932,2
10933,3
10934,4
10935,5
10936,6
10937,7
10938,8
10939,9
10940,0
10941,1
10942,2
10943,3
10944,4
10945,5
10946,6
10947,7
10948,8
10949,9
10950,0
10951,1
10952,2
10953,3
10954,4
10955,5
10956,6
10957,7
10958,8
10959,9
10960,0
10961,1
10962,2
10963,3
10964,4
10965,5
10966,6
10967,7
10968,8
10969,9
10970,0
10971,1
10972,2
10973,3
10974,4
10975,5
10976,6
10977,7
10978,8
10979,9
10980,0
10981,1
10982,2
10983,3
10984,4
10985,5
10986,6
10987,7
10988,8
10989,9
10990,0
10991,1
10992,2
10993,3
10994,4
10995,5
10996,6
10997,7
10998,8
10999,9
11000,0
11001,1
11002,2
11003,3
11004,4
11005,5
11006,6
11007,7
11008,8
11009,9
11010,0
11011,1
11012,2
11013,3
11014,4
11015,5
11016,6
11017,7
11018,8
11019,9
11020,0
11021,1
11022,2
11023,3
11024,4
11025,5
11026,6
11027,7
11028,8
11029,9
11030,0
11031,1
11032,2
11033,3
11034,4
11035,5
11036,6
11037,7
11038,8
11039,9
11040,0
11041,1
11042,2
11043,3
11044,4
11045,5
11046,6
11047,7
11048,8
11049,9
11050,0
11051,1
11052,2
11053,3
11054,4
11055,5
11056,6
11057,7
11058,8
11059,9
11060,0
11061,1
11062,2
11063,3
11064,4
11065,5
11066,6
11067,7
11068,8
11069,9
11070,0
11071,1
11072,2
11073,3
11074,4
11075,5
11076,6
11077,7
11078,8
11079,9
11080,0
11081,1
11082,2
11083,3
11084,4
11085,5
11086,6
11087,7
11088,8
11089,9
11090,0
11091,1
11092,2
11093,3
11094,4
11095,5
11096,6
11097,7
11098,8
11099,9
11100,0
11101,1
11102,2
11103,3
11104,4
11105,5
11106,6
11107,7
11108,8
11109,9
11110,0
11111,1
11112,2
11113,3
11114,4
11115,5
11116,6
11117,7
11118,8
11119,9
11120,0
11121,1
11122,2
11123,3
11124,4
11125,5
11126,6
11127,7
11128,8
11129,9
11130,0
11131,1
11132,2
11133,3
11134,4
11135,5
11136,6
11137,7
11138,8
11139,9
11140,0
11141,1
11142,2
11143,3
11144,4
11145,5
11146,6
11147,7
11148,8
11149,9
11150,0
11151,1
11152,2
11153,3
11154,4
11155,5
11156,6
11157,7
11158,8
11159,9
11160,0
11161,1
11162,2
11163,3
11164,4
11165,5
11166,6
11167,7
11168,8
11169,9
11170,0
11171,1
11172,2
11173,3
11174,4
11175,5
11176,6
11177,7
11178,8
11179,9
11180,0
11181,1
11182,2
11183,3
11184,4
11185,5
11186,6
11187,7
11188,8
11189,9
11190,0
11191,1
11192,2
11193,3
11194,4
11195,5
11196,6
11197,7
11198,8
11199,9
11200,0
11201,1
11202,2
11203,3
11204,4
11205,5
11206,6
11207,7
11208,8
11209,9
11210,0
11211,1
11212,2
11213,3
11214,4
11215,5
11216,6
11217,7
11218,8
11219,9
11220,0
11221,1
11222,2
11223,3
11224,4
11225,5
11226,6
11227,7
11228,8
11229,9
11230,0
11231,1
11232,2
11233,3
11234,4
11235,5
11236,6
11237,7
11238,8
11239,9
11240,0
11241,1
11242,2
11243,3
11244,4
11245,5
11246,6
11247,7
11248,8
11249,9
11250,0
11251,1
11252,2
11253,3
11254,4
11255,5
11256,6
11257,7
11258,8
11259,9
11260,0
11261,1
11262,2
11263,3
11264,4
11265,5
11266,6
11267,7
11268,8
11269,9
11270,0
11271,1
11272,2
11273,3
11274,4
11275,5
11276,6
11277,7
11278,8
11279,9
11280,0
11281,1
11282,2
11283,3
11284,4
11285,5
11286,6
11287,7
11288,8
11289,9
11290,0
11291,1
11292,2
11293,3
11294,4
11295,5
11296,6
11297,7
11298,8
11299,9
11300,0
11301,1
11302,2
11303,3
11304,4
11305,5
11306,6
11307,7
11308,8
11309,9
11310,0
11311,1
11312,2
11313,3
11314,4
11315,5
11316,6
11317,7
11318,8
11319,9
11320,0
11321,1
11322,2
11323,3
11324,4
11325,5
11326,6
11327,7
11328,8
11329,9
11330,0
11331,1
11332,2
11333,3
11334,4
11335,5
11336,6
11337,7
11338,8
11339,9
11340,0
11341,1
11342,2
11343,3
11344,4
11345,5
11346,6
11347,7
11348,8
11349,9
11350,0
11351,1
11352,2
11353,3
11354,4
11355,5
11356,6
11357,7
11358,8
11359,9
11360,0
11361,1
11362,2
11363,3
11364,4
11365,5
11366,6
11367,7
11368,8
11369,9
11370,0
11371,1
11372,2
11373,3
11374,4
11375,5
11376,6
11377,7
11378,8
11379,9
11380,0
11381,1
11382,2
11383,3
11384,4
11385,5
11386,6
11387,7
11388,8
11389,9
11390,0
11391,1
11392,2
11393,3
11394,4
11395,5
11396,6
11397,7
11398,8
11399,9
11400,0
11401,1
11402,2
11403,3
11404,4
11405,5
11406,6
11407,7
11408,8
11409,9
11410,0
11411,1
11412,2
11413,3
11414,4
11415,5
11416,6
11417,7
11418,8
11419,9
11420,0
11421,1
11422,2
11423,3
11424,4
11425,5
11426,6
11427,7
11428,8
11429,9
11430,0
11431,1
11432,2
11433,3
11434,4
11435,5
11436,6
11437,7
11438,8
11439,9
11440,0
11441,1
11442,2
11443,3
11444,4
11445,5
11446,6
11447,7
11448,8
11449,9
11450,0
11451,1
11452,2
11453,3
11454,4
11455,5
11456,6
11457,7
11458,8
11459,9
11460,0
11461,1
11462,2
11463,3
11464,4
11465,5
11466,6
11467,7
11468,8
11469,9
11470,0
11471,1
11472,2
11473,3
11474,4
11475,5
11476,6
11477,7
11478,8
11479,9
11480,0
11481,1
11482,2
11483,3
11484,4
11485,5
11486,6
11487,7
11488,8
11489,9
11490,0
11491,1
11492,2
11493,3
11494,4
11495,5
11496,6
11497,7
11498,8
11499,9
11500,0
11501,1
11502,2
11503,3
11504,4
11505,5
11506,6
11507,7
11508,8
11509,9
11510,0
11511,1
11512,2
11513,3
11514,4
11515,5
11516,6
11517,7
11518,8
11519,9
11520,0
11521,1
11522,2
11523,3
11524,4
11525,5
11526,6
11527,7
11528,8
11529,9
11530,0
11531,1
11532,2
11533,3
11534,4
11535,5
11536,6
11537,7
11538,8
11539,9
11540,0
11541,1
11542,2
11543,3
11544,4
11545,5
11546,6
11547,7
11548,8
11549,9
11550,0
11551,1
11552,2
11553,3
11554,4
11555,5
11556,6
11557,7
11558,8
11559,9
11560,0
11561,1
11562,2
11563,3
11564,4
11565,5
11566,6
11567,7
11568,8
11569,9
11570,0
11571,1
11572,2
11573,3
11574,4
11575,5
11576,6
11577,7
11578,8
11579,9
11580,0
11581,1
11582,2
11583,3
11584,4
11585,5
11586,6
11587,7
11588,8
11589,9
11590,0
11591,1
11592,2
11593,3
11594,4
11595,5
11596,6
11597,7
11598,8
11599,9
11600,0
11601,1
11602,2
11603,3
11604,4
11605,5
11606,6
11607,7
11608,8
11609,9
11610,0
11611,1
11612,2
11613,3
11614,4
11615,5
11616,6
11617,7
11618,8
11619,9
11620,0
11621,1
11622,2
11623,3
11624,4
11625,5
11626,6
11627,7
11628,8
11629,9
11630,0
11631,1
11632,2
11633,3
11634,4
11635,5
11636,6
11637,7
11638,8
11639,9
11640,0
11641,1
11642,2
11643,3
11644,4
11645,5
11646,6
11647,7
11648,8
11649,9
11650,0
11651,1
11652,2
11653,3
11654,4
11655,5
11656,6
11657,7
11658,8
11659,9
11660,0
11661,1
11662,2
11663,3
11664,4
11665,5
11666,6
11667,7
11668,8
11669,9
11670,0
11671,1
11672,2
11673,3
11674,4
11675,5
11676,6
11677,7
11678,8
11679,9
11680,0
11681,1
11682,2
11683,3
11684,4
11685,5
11686,6
11687,7
11688,8
11689,9
11690,0
11691,1
11692,2
11693,3
11694,4
11695,5
11696,6
11697,7
11698,8
11699,9
11700,0
11701,1
11702,2
11703,3
11704,4
11705,5
11706,6
11707,7
11708,8
11709,9
11710,0
11711,1
11712,2
11713,3
11714,4
11715,5
11716,6
11717,7
11718,8
11719,9
11720,0
11721,1
11722,2
11723,3
11724,4
11725,5
11726,6
11727,7
11728,8
11729,9
11730,0
11731,1
11732,2
11733,3
11734,4
11735,5
11736,6
11737,7
11738,8
11739,9
11740,0
11741,1
11742,2
11743,3
11744,4
11745,5
11746,6
11747,7
11748,8
11749,9
11750,0
11751,1
11752,2
11753,3
11754,4
11755,5
11756,6
11757,7
11758,8
11759,9
11760,0
11761,1
11762,2
11763,3
11764,4
11765,5
11766,6
11767,7
11768,8
11769,9
11770,0
11771,1
11772,2
11773,3
11774,4
11775,5
11776,6
11777,7
11778,8
11779,9
11780,0
11781,1
11782,2
11783,3
11784,4
11785,5
11786,6
11787,7
11788,8
11789,9
11790,0
11791,1
11792,2
11793,3
11794,4
11795,5
11796,6
11797,7
11798,8
11799,9
11800,0
11801,1
11802,2
11803,3
11804,4
11805,5
11806,6
11807,7
11808,8
11809,9
11810,0
11811,1
11812,2
11813,3
11814,4
11815,5
11816,6
11817,7
11818,8
11819,9
11820,0
11821,1
11822,2
11823,3
11824,4
11825,5
11826,6
11827,7
11828,8
11829,9
11830,0
11831,1
11832,2
11833,3
11834,4
11835,5
11836,6
11837,7
11838,8
11839,9
11840,0
11841,1
11842,2
11843,3
11844,4
11845,5
11846,6
11847,7
11848,8
11849,9
11850,0
11851,1
11852,2
11853,3
11854,4
11855,5
11856,6
11857,7
11858,8
11859,9
11860,0
11861,1
11862,2
11863,3
11864,4
11865,5
11866,6
11867,7
11868,8
11869,9
11870,0
11871,1
11872,2
11873,3
11874,4
11875,5
11876,6
11877,7
11878,8
11879,9
11880,0
11881,1
11882,2
11883,3
11884,4
11885,5
11886,6
11887,7
11888,8
11889,9
11890,0
11891,1
11892,2
11893,3
11894,4
11895,5
11896,6
11897,7
11898,8
11899,9
11900,0
11901,1
11902,2
11903,3
11904,4
11905,5
11906,6
11907,7
11908,8
11909,9
11910,0
11911,1
11912,2
11913,3
11914,4
11915,5
11916,6
11917,7
11918,8
11919,9
11920,0
11921,1
11922,2
11923,3
11924,4
11925,5
11926,6
11927,7
11928,8
11929,9
11930,0
11931,1
11932,2
11933,3
11934,4
11935,5
11936,6
11937,7
11938,8
11939,9
11940,0
11941,1
11942,2
11943,3
11944,4
11945,5
11946,6
11947,7
11948,8
11949,9
11950,0
11951,1
11952,2
11953,3
11954,4
11955,5
11956,6
11957,7
11958,8
11959,9
11960,0
11961,1
11962,2
11963,3
11964,4
11965,5
11966,6
11967,7
11968,8
11969,9
11970,0
11971,1
11972,2
11973,3
11974,4
11975,5
11976,6
11977,7
11978,8
11979,9
11980,0
11981,1
11982,2
11983,3
11984,4
11985,5
11986,6
11987,7
11988,8
11989,9
11990,0
11991,1
11992,2
11993,3
11994,4
11995,5
11996,6
11997,7
11998,8
11999,9
12000,0
12001,1
12002,2
12003,3
12004,4
12005,5
12006,6
12007,7
12008,8
12009,9
12010,0
12011,1
12012,2
12013,3
12014,4
12015,5
12016,6
12017,7
12018,8
12019,9
12020,0
12021,1
12022,2
12023,3
12024,4
12025,5
12026,6
12027,7
12028,8
12029,9
12030,0
12031,1
12032,2
12033,3
12034,4
12035,5
12036,6
12037,7
12038,8
12039,9
12040,0
12041,1
12042,2
12043,3
12044,4
12045,5
12046,6
12047,7
12048,8
12049,9
12050,0
12051,1
12052,2
12053,3
12054,4
12055,5
12056,6
12057,7
12058,8
12059,9
12060,0
12061,1
12062,2
12063,3
12064,4
12065,5
12066,6
12067,7
12068,8
12069,9
12070,0
12071,1
12072,2
12073,3
12074,4
12075,5
12076,6
12077,7
12078,8
12079,9
12080,0
12081,1
12082,2
12083,3
12084,4
12085,5
12086,6
12087,7
12088,8
12089,9
12090,0
12091,1
12092,2
12093,3
12094,4
12095,5
12096,6
12097,7
12098,8
12099,9
12100,0
12101,1
12102,2
12103,3
12104,4
12105,5
12106,6
12107,7
12108,8
12109,9
12110,0
12111,1
12112,2
12113,3
12114,4
12115,5
12116,6
12117,7
12118,8
12119,9
12120,0
12121,1
12122,2
12123,3
12124,4
12125,5
12126,6
12127,7
12128,8
12129,9
12130,0
12131,1
12132,2
12133,3
12134,4
12135,5
12136,6
12137,7
12138,8
12139,9
12140,0
12141,1
12142,2
12143,3
12144,4
12145,5
12146,6
12147,7
12148,8
12149,9
12150,0
12151,1
12152,2
12153,3
12154,4
12155,5
12156,6
12157,7
12158,8
12159,9
12160,0
12161,1
12162,2
12163,3
12164,4
12165,5
12166,6
12167,7
12168,8
12169,9
12170,0
12171,1
12172,2
12173,3
12174,4
12175,5
12176,6
12177,7
12178,8
12179,9
12180,0
12181,1
12182,2
12183,3
12184,4
12185,5
12186,6
12187,7
12188,8
12189,9
12190,0
12191,1
12192,2
12193,3
12194,4
12195,5
12196,6
12197,7
12198,8
12199,9
12200,0
12201,1
12202,2
12203,3
12204,4
12205,5
12206,6
12207,7
12208,8
12209,9
12210,0
12211,1
12212,2
12213,3
12214,4
12215,5
12216,6
12217,7
12218,8
12219,9
12220,0
12221,1
12222,2
12223,3
12224,4
12225,5
12226,6
12227,7
12228,8
12229,9
12230,0
12231,1
12232,2
12233,3
12234,4
12235,5
12236,6
12237,7
12238,8
12239,9
12240,0
12241,1
12242,2
12243,3
12244,4
12245,5
12246,6
12247,7
12248,8
12249,9
12250,0
12251,1
12252,2
12253,3
12254,4
12255,5
12256,6
12257,6
12258,7
12259,8
12260,9
12261,0
12262,1
12263,2
12264,3
12265,4
12266,5
12267,6
12268,7
12269,8
12270,9
12271,0
12272,1
12273,2
12274,3
12275,4
12276,5
12277,6
12278,7
12279,8
12280,9
12281,0
12282,1
12283,2
12284,3
12285,4
12286,5
12287,6
12288,7
12289,8
12290,9
12291,0
12292,1
12293,2
12294,3
12295,4
12296,5
12297,6
12298,7
12299,8
12300,9
12301,0
12302,1
12303,2
12304,3
12305,4
12306,5
12307,6
12308,7
12309,8
12310,9
12311,0
12312,1
12313,2
12314,3
12315,4
12316,5
12317,6
12318,7
12319,8
12320,9
12321,0
12322,1
12323,2
12324,3
12325,4
12326,5
12327,6
12328,7
12329,8
12330,9
12331,0
12332,1
12333,2
12334,3
12335,4
12336,5
12337,6
12338,7
12339,8
12340,9
12341,0
12342,1
12343,2
12344,3
12345,4
12346,5
12347,6
12348,7
12349,8
12350,9
